NAME_2,NAME_3,lat,long,elevation,ndvi,slope,landcover_class
jakarta pusat,joharbaru,-6.1821,106.8546,8.969,0.158,0.076,1
jakarta pusat,kemayoran,-6.1627,106.8558,6.168,0.134,0.103,1
jakarta pusat,menteng,-6.1958,106.8353,10.741,0.198,0.099,1
jakarta pusat,sawahbesar,-6.1539,106.8332,7.059,0.122,0.09,1
jakarta pusat,senen,-6.1842,106.8459,10.007,0.193,0.092,1
jakarta pusat,tanahabang,-6.2054,106.8094,12.45,0.133,0.13,1
Aceh Selatan,kluettengah,3.4275,97.3563,1206.326,0.862,10.498,8
Aceh Selatan,kluettimur,3.1722,97.4563,456.291,0.806,8.488,8
Aceh Selatan,meukek,3.5632,97.1723,1197.789,0.858,10.954,8
Aceh Selatan,samadua,3.3469,97.1932,534.657,0.741,8.676,10
Aceh Selatan,tapaktuan,3.2862,97.2287,601.413,0.649,10.497,10
Aceh Selatan,trumon,2.6548,97.7086,46.794,0.878,0.53,10
Aceh Singkil,simpangkanan,2.4295,98.0379,87.944,0.838,1.236,10
Agam,kamangmagek,-0.1963,100.4105,1065.463,0.46,6.346,8
Agam,lubukbasung,-0.2928,100.0092,149.687,0.766,2.184,8
Agam,palembayan,-0.1591,100.1671,530.366,0.778,4.801,10
Agam,tanjungmutiara,-0.2906,99.8799,13.072,0.817,0.302,10
Bandung,baleendah,-7.0123,107.6388,700.969,0.484,2.32,10
Bandung,bojongsoang,-6.9837,107.6646,664.544,0.294,0.093,10
Bandung,ciparay,-7.0454,107.6981,791.542,0.524,2.593,2
Bandung,dayeuhkolot,-6.9728,107.6131,668.262,0.34,0.279,10
Bandung,majalaya,-7.0537,107.7434,696.275,0.417,0.93,10
Bandung,paseh,-7.0688,107.7955,914.925,0.582,4.702,10
Bandung,rancaekek,-6.9801,107.7669,668.961,0.324,0.165,2
Bandung,solokanjeruk,-7.0109,107.7489,666.918,0.275,0.079,2
Bandung Barat,ngamprah,-6.8368,107.5114,810.419,0.456,3.476,10
Banjar,astambul,-3.3192,114.9274,20.368,0.617,0.336,10
Banjar,karangintan,-3.4887,114.9813,101.822,0.644,2.017,10
Banjar,mataraman,-3.3346,115.0343,61.826,0.657,0.99,8
Banjar,pengaron,-3.308,115.1689,93.986,0.68,1.24,10
Banyumas,cilongok,-7.3726,109.1494,597.775,0.597,5.325,8
Banyumas,kalibagor,-7.4877,109.3044,45.763,0.69,0.807,10
Banyumas,purwokertoselatan,-7.4466,109.2442,72.001,0.545,0.536,10
Banyumas,rawalo,-7.5232,109.1644,48.656,0.639,1.482,10
Banyuwangi,kabat,-8.2704,114.3107,88.693,0.673,1.222,10
Barru,balusu,-4.3281,119.6872,194.352,0.585,3.844,10
Barru,mallusetasi,-4.1558,119.6791,307.82,0.631,5.226,10
Batang,batang,-6.9084,109.7293,14.901,0.361,0.326,10
Batang,reban,-7.1072,109.8799,971.328,0.609,5.897,8
Bengkulu Tengah,merigisakti,-3.6256,102.4193,221.889,0.823,2.979,10
Blitar,gandusari,-7.9942,112.3336,675.052,0.761,4.348,10
Blora,cepu,-7.1632,111.5667,42.571,0.611,0.352,2
Bojonegoro,gondang,-7.4021,111.8283,246.227,0.69,2.355,10
Bojonegoro,tambakrejo,-7.2978,111.6299,103.915,0.632,0.779,10
Boyolali,musuk,-7.5682,110.5281,805.259,0.558,5.2,8
Brebes,bulakamba,-6.88,108.9448,5.73,0.294,0.069,10
Brebes,ketanggungan,-7.0334,108.8836,99.966,0.542,1.948,10
Brebes,wanasari,-6.8751,109.0067,6.439,0.375,0.085,10
Bungo,rantaupandan,-1.6482,101.9377,162.057,0.4,1.445,10
Buol,bukal,0.9335,121.3949,281.885,0.762,4.101,10
Buol,momunu,1.1077,121.3699,111.742,0.699,2.416,8
Buol,palelehbarat,1.0372,121.8413,640.711,0.669,9.759,10
Cilacap,majenang,-7.2639,108.7551,267.295,0.645,3.772,10
Cirebon,mundu,-6.7751,108.5812,21.414,0.427,0.838,10
Cirebon,plered,-6.6819,108.505,9.531,0.362,0.161,2
Cirebon,plumbon,-6.706,108.477,21.964,0.425,0.248,0
Dompu,kilo,-8.3673,118.3926,306.622,0.715,4.854,10
Empat Lawang,muarapinang,-3.8605,103.09,785.157,0.542,5.775,8
Empat Lawang,tebingtinggi,-3.6032,103.0561,303.465,0.438,2.921,8
Enrekang,enrekang,-3.5089,119.778,392.685,0.742,7.647,10
Gresik,balongpanggang,-7.2692,112.4366,23.745,0.579,0.189,10
Gresik,cerme,-7.2172,112.5558,8.314,0.291,0.117,10
Grobogan,brati,-7.0229,110.8907,81.973,0.678,1.559,10
Grobogan,godong,-7.0521,110.7545,16.324,0.612,0.083,10
Grobogan,grobogan,-7.0143,110.9568,116.136,0.719,1.942,10
Grobogan,karangrayung,-7.1489,110.7649,56.813,0.689,0.742,8
Grobogan,kedungjati,-7.1713,110.633,85.755,0.706,0.98,8
Grobogan,klambu,-7.0015,110.8124,54.003,0.687,1.561,10
Grobogan,penawangan,-7.1029,110.8313,28.535,0.7,0.17,10
Grobogan,tanggungharjo,-7.1033,110.6165,34.22,0.645,0.746,10
Grobogan,tegowanu,-7.0379,110.6266,11.23,0.529,0.091,10
Indramayu,anjatan,-6.3764,107.9465,15.389,0.299,0.076,10
Indramayu,bongas,-6.38,108.0175,8.476,0.284,0.079,10
Indramayu,patrol,-6.3196,108.0012,5.671,0.301,0.096,10
Indramayu,sukra,-6.2911,107.948,5.687,0.415,0.083,10
Jepara,bangsri,-6.5302,110.7737,158.101,0.417,1.748,10
Jepara,donorojo,-6.4432,110.9147,119.304,0.441,3.434,10
Jepara,jepara,-6.5773,110.6732,24.209,0.379,0.585,10
Jepara,kedung,-6.6817,110.6547,10.352,0.476,0.279,10
Jepara,mlonggo,-6.5217,110.7051,31.37,0.406,0.608,10
Jepara,tahunan,-6.6237,110.686,46.654,0.455,0.666,10
Kapuas Hulu,putussibauselatan,0.8157,112.9328,45.485,0.675,0.272,8
Kapuas Hulu,putussibauutara,1.1271,113.1049,403.067,0.657,4.378,10
Karawang,banyusari,-6.3026,107.5399,13.251,0.281,0.102,10
Karawang,cibuaya,-6.016,107.3283,1.801,0.409,0.047,10
Karawang,cikampek,-6.4137,107.4365,55.102,0.405,0.562,8
Karawang,cilamayakulon,-6.2186,107.5153,1.246,0.36,0.094,10
Karawang,cilamayawetan,-6.2272,107.5784,2.278,0.328,0.083,10
Karawang,cilebar,-6.133,107.4132,1.407,0.357,0.048,10
Karawang,jatisari,-6.3558,107.5221,25.523,0.347,0.125,10
Karawang,kutawaluya,-6.1744,107.3462,4.014,0.249,0.055,10
Karawang,lemahabang,-6.2838,107.4566,7.954,0.374,0.101,10
Karawang,pedes,-6.0908,107.3719,3.776,0.367,0.06,10
Karawang,purwasari,-6.3695,107.4095,29.637,0.366,0.291,10
Karawang,telukjambebarat,-6.3574,107.2456,42.015,0.439,0.526,10
Karawang,telukjambetimur,-6.3413,107.2894,27.576,0.401,0.335,10
Katingan,tasikpayawan,-2.051,113.4438,34.46,0.62,0.199,8
Kendal,weleri,-6.9825,110.0734,39.363,0.648,1.414,8
Kepulauan Mentawai,siporaselatan,-2.244,99.7179,73.394,0.603,1.779,8
Kepulauan Mentawai,siporautara,-2.1411,99.6061,66.296,0.603,1.525,10
Kepulauan Sangihe,manganitu,3.5316,125.515,288.202,0.739,7.919,10
Kepulauan Sangihe,tamako,3.4594,125.5442,251.984,0.723,6.756,10
Ketapang,nangatayap,-1.4816,110.5672,106.757,0.762,2.134,10
Ketapang,simpanghulu,-0.546,110.2374,69.196,0.691,1.101,10
Ketapang,sungailaur,-0.8243,110.5244,90.279,0.724,1.115,8
Klaten,bayat,-7.772,110.6549,131.363,0.536,1.078,8
Klaten,cawas,-7.7617,110.7128,103.725,0.478,0.337,10
Kota Bandung,gedebage,-6.9536,107.6975,667.447,0.38,0.148,0
Kota Bandung,rancasari,-6.9545,107.6739,670.539,0.307,0.16,10
Kota Bima,mpunda,-8.4725,118.74,94.168,0.58,2.874,8
Kota Cirebon,harjamukti,-6.7614,108.5483,32.919,0.474,0.928,8
Kota Medan,medanlabuhan,3.719,98.695,4.176,0.471,0.069,5
Kota Pekalongan,pekalonganbarat,-6.8965,109.6602,7.589,0.227,0.082,10
Kota Pekalongan,pekalongantimur,-6.8948,109.6891,6.836,0.207,0.079,10
Kota Pekalongan,pekalonganutara,-6.8709,109.6848,3.721,0.152,0.095,10
Kota Tegal,margadana,-6.8736,109.0962,3.214,0.301,0.087,10
Kota Tegal,tegalbarat,-6.8575,109.1162,2.882,0.193,0.096,10
Kota Tegal,tegaltimur,-6.8639,109.1445,4.457,0.257,0.105,10
Kotawaringin Barat,pangkalanlada,-2.5141,111.7759,17.912,0.676,0.172,8
Kudus,jati,-6.8287,110.8389,11.954,0.45,0.182,0
Kudus,mejobo,-6.8399,110.8888,9.259,0.574,0.105,10
Lahat,gumaytalang,-3.7805,103.4589,254.938,0.422,2.093,8
Lahat,kikimtimur,-3.6293,103.3831,109.152,0.412,0.454,8
Lahat,lahat,-3.7277,103.544,123.85,0.512,0.64,10
Lahat,pajarbulan,-3.9618,103.2862,815.094,0.587,3.781,8
Lampung Timur,pasirsakti,-5.5388,105.778,4.667,0.28,0.102,10
Lebak,cimarga,-6.4532,106.222,79.069,0.682,0.893,8
Lebak,cipanas,-6.5531,106.3666,293.79,0.591,3.507,10
Lebak,curugbitung,-6.4356,106.3974,94.465,0.527,0.622,8
Lebak,lebakgedong,-6.6309,106.4063,826.31,0.397,6.743,8
Lebak,maja,-6.3681,106.3651,56.467,0.511,0.493,10
Lebak,sajira,-6.475,106.3369,132.172,0.575,1.334,8
Lima Puluh Kota,guguak,-0.1409,100.5267,633.516,0.526,3.196,10
Lima Puluh Kota,harau,-0.1197,100.6956,764.305,0.457,5.152,10
Lima Puluh Kota,mungka,-0.0576,100.5813,804.588,0.491,4.52,10
Lombok Timur,selong,-8.6605,116.5337,129.603,0.642,1.256,8
Lombok Utara,kayangan,-8.3081,116.311,539.962,0.742,5.464,10
Magelang,kajoran,-7.4956,110.0824,756.981,0.679,4.911,10
Majalengka,maja,-6.9028,108.2755,515.596,0.686,4.05,8
Majalengka,sukahaji,-6.8136,108.2961,198.776,0.641,2.811,10
Malang,dau,-7.9498,112.5355,1103.184,0.565,7.986,8
Mandailing Natal,natal,0.7159,99.184,285.841,0.817,3.636,10
Mandailing Natal,rantobaek,0.5198,99.3773,131.832,0.823,1.804,10
Mandailing Natal,sinunukan,0.4711,99.2422,28.915,0.819,0.413,10
Merangin,nalotantan,-2.0186,102.1769,124.778,0.452,0.822,10
Mojokerto,sooko,-7.5016,112.41,31.187,0.562,0.161,10
Musi Rawas,megangsakti,-2.9675,103.0208,42.288,0.556,0.128,10
Padang Pariaman,batanganai,-0.7532,100.3155,169.303,0.729,3.195,10
Padang Pariaman,enamlingkung,-0.6297,100.2667,49.859,0.721,0.535,10
Padang Pariaman,padangsago,-0.5354,100.2093,129.011,0.777,1.486,8
Padang Pariaman,sungaigeringging,-0.4366,100.1058,266.807,0.772,2.937,8
Padang Pariaman,sungailimau,-0.5064,100.0773,45.677,0.818,1.017,8
Pandeglang,pagelaran,-6.4191,105.8561,12.296,0.455,0.32,8
Pandeglang,panimbang,-6.5265,105.714,43.99,0.477,1.166,10
Pandeglang,sindangresmi,-6.5436,105.919,30.933,0.589,0.447,8
Pandeglang,sobang,-6.6058,105.7804,45.873,0.566,0.565,10
Pandeglang,sukaresmi,-6.501,105.8383,9.522,0.354,0.188,10
Pasaman Barat,kinali,-0.067,99.8918,106.505,0.822,1.69,8
Pasaman Barat,ranahbatahan,0.434,99.4604,191.433,0.815,2.123,8
Pasuruan,gondangwetan,-7.7088,112.9117,24.877,0.676,0.301,10
Pasuruan,grati,-7.7381,113.0025,37.671,0.644,0.756,8
Pasuruan,kraton,-7.6442,112.852,20.989,0.457,0.294,10
Pasuruan,winongan,-7.7492,112.9442,46.607,0.683,1.358,8
Pati,dukuhseti,-6.4642,111.0088,22.98,0.379,0.514,2
Pati,gabus,-6.816,111.0358,9.359,0.603,0.112,10
Pati,kayen,-6.9035,110.9884,66.528,0.696,1.375,10
Pati,margoyoso,-6.6078,111.0591,31.656,0.454,0.644,10
Pati,pati,-6.7403,111.0574,12.166,0.442,0.203,2
Pati,sukolilo,-6.9356,110.8934,91.599,0.681,1.743,10
Pekalongan,kajen,-7.0594,109.5755,196.872,0.647,3.294,10
Pekalongan,karanganyar,-7.0491,109.6272,187.513,0.671,2.999,8
Pekalongan,karangdadap,-6.9784,109.691,42.025,0.536,0.774,10
Pekalongan,sragi,-6.9478,109.5528,12.331,0.408,0.076,10
Pemalang,bodeh,-7.0332,109.477,86.91,0.63,1.276,8
Pemalang,comal,-6.8844,109.5319,10.507,0.445,0.097,2
Pemalang,ulujami,-6.8404,109.5408,5.659,0.28,0.094,10
Pesawaran,negerikaton,-5.2871,105.1038,103.089,0.565,0.464,10
Pesawaran,waylima,-5.4305,105.0232,170.164,0.493,1.791,10
Pinrang,cempa,-3.7313,119.5431,10.749,0.402,0.099,10
Pinrang,duampanua,-3.6466,119.5573,83.127,0.633,2.004,8
Pinrang,mattirobulu,-3.8726,119.6511,40.337,0.586,0.958,10
Pinrang,paleteang,-3.7702,119.6758,21.58,0.734,0.271,10
Pinrang,patampanua,-3.7181,119.6994,31.94,0.679,0.442,10
Pinrang,tiroang,-3.8131,119.7149,16.71,0.584,0.132,10
Pinrang,watangsawitto,-3.7988,119.6264,12.156,0.433,0.107,10
Polewali Mandar,alu,-3.3689,118.9661,400.287,0.806,6.446,8
Polewali Mandar,limboro,-3.451,119.0151,211.077,0.752,4.293,8
Polewali Mandar,tinambung,-3.5061,119.012,32.905,0.687,1.345,8
Pulau Morotai,morotaijaya,2.5092,128.4815,324.133,0.718,5.72,8
Pulau Morotai,morotaitimur,2.2006,128.5355,324.243,0.829,5.666,10
Pulau Morotai,morotaiutara,2.3899,128.5723,291.276,0.74,4.928,8
Rokan Hilir,pujud,1.4168,100.6003,30.907,0.567,0.277,10
Sanggau,meliau,-0.2658,110.3354,85.524,0.652,1.667,8
Sekadau,belitanghulu,0.5161,111.1269,44.559,0.674,0.38,8
Sekadau,sekadauhulu,-0.155,110.9306,69.667,0.601,0.964,10
Bojonegoro,bojonegoro,-7.1557,111.8941,20.329,0.504,0.158,10
Bojonegoro,kasiman,-7.1155,111.6406,53.612,0.592,0.555,10
Bojonegoro,malo,-7.113,111.7059,56.96,0.616,1.26,10
Bojonegoro,padangan,-7.1834,111.6135,40.28,0.589,0.286,8
Bojonegoro,sukosewu,-7.2492,111.931,40.158,0.724,0.231,2
Bojonegoro,trucuk,-7.1231,111.8364,28.355,0.564,0.318,2
Boyolali,andong,-7.3674,110.7636,162.204,0.655,0.823,10
Boyolali,karanggede,-7.3706,110.6574,297.365,0.545,1.701,10
Boyolali,klego,-7.3695,110.7095,241.745,0.598,1.577,10
Boyolali,ngemplak,-7.5091,110.7684,123.992,0.527,0.334,10
Boyolali,nogosari,-7.4604,110.7571,143.004,0.636,0.482,8
Brebes,bumiayu,-7.2444,108.9854,165.997,0.675,2.191,10
Bungo,tanahtumbuh,-1.4822,101.88,131.797,0.589,0.797,8
Buol,paleleh,1.005,121.9972,424.326,0.611,7.528,10
Ciamis,sukadana,-7.2728,108.4518,191.326,0.755,1.117,10
Cianjur,naringgul,-7.3519,107.3338,629.506,0.715,5.335,10
Cilacap,wanareja,-7.306,108.6814,232.928,0.62,3.055,10
Cirebon,klangenan,-6.6678,108.4516,11.963,0.441,0.135,10
Cirebon,panguragan,-6.6171,108.4615,4.458,0.235,0.056,10
Cirebon,suranenggala,-6.6316,108.523,2.455,0.14,0.061,2
Cirebon,susukan,-6.6253,108.3595,15.73,0.433,0.153,10
Demak,bonang,-6.8472,110.5914,3.45,0.485,0.039,10
Demak,dempet,-6.9589,110.7394,11.272,0.591,0.073,10
Demak,guntur,-6.9805,110.6029,7.617,0.566,0.065,10
Demak,karangawen,-7.076,110.5608,37.043,0.532,0.522,10
Demak,mranggen,-7.038,110.5183,30.864,0.5,0.495,10
Demak,sayung,-6.9244,110.5214,3.094,0.241,0.056,10
Dompu,dompu,-8.4915,118.477,373.65,0.595,4.157,10
Dompu,pekat,-8.3211,117.9155,468.096,0.627,4.789,10
Dompu,woja,-8.5318,118.398,232.791,0.623,3.868,10
Donggala,sindue,-0.5654,119.8513,419.997,0.714,4.838,8
Flores Timur,ileboleng,-8.3647,123.2695,248.121,0.467,8.828,8
Garut,singajaya,-7.4781,107.9175,770.317,0.554,5.651,10
Gayo Lues,pining,4.0021,97.6741,1179.101,0.624,9.032,10
Gayo Lues,terangun,4.049,96.9169,1065.217,0.79,9.61,10
Gresik,benjeng,-7.2426,112.4899,14.727,0.677,0.094,10
Grobogan,geyer,-7.2303,110.9365,93.926,0.554,0.695,8
Grobogan,purwodadi,-7.0985,110.9155,29.777,0.59,0.091,10
Grobogan,tawangharjo,-7.044,111.0091,107.002,0.572,1.314,8
Halmahera Utara,galelabarat,1.837,127.7804,68.08,0.721,1.534,10
Halmahera Utara,kaobarat,1.3337,127.794,201.567,0.682,2.353,8
Hulu Sungai Selatan,angkinang,-2.7185,115.2728,10.804,0.465,0.093,10
Hulu Sungai Selatan,kalumpang,-2.798,115.127,5.907,0.627,0.035,10
Hulu Sungai Selatan,kandangan,-2.7261,115.2228,10.585,0.608,0.067,10
Hulu Sungai Selatan,loksado,-2.8063,115.4813,438.653,0.531,5.504,8
Hulu Sungai Selatan,padangbatung,-2.8512,115.3216,103.768,0.548,1.587,10
Hulu Sungai Selatan,simpur,-2.768,115.1898,9.401,0.623,0.079,10
Hulu Sungai Tengah,barabai,-2.5795,115.3881,18.677,0.492,0.091,8
Hulu Sungai Tengah,batubenawa,-2.6172,115.4369,47.701,0.53,0.841,8
Hulu Sungai Tengah,hantakan,-2.6822,115.4925,291.777,0.544,4.133,10
Hulu Sungai Tengah,pandawan,-2.5516,115.3227,10.76,0.495,0.095,10
Hulu Sungai Utara,amuntaitengah,-2.4789,115.2645,8.62,0.513,0.059,8
Hulu Sungai Utara,haurgading,-2.3714,115.2335,10.865,0.415,0.067,8
Indragiri Hilir,gaung,-0.054,102.9898,20.76,0.452,0.138,8
Indramayu,bangodua,-6.517,108.2788,13.161,0.238,0.1,10
Indramayu,indramayu,-6.3462,108.3397,2.81,0.186,0.07,10
Indramayu,losarang,-6.371,108.1749,2.832,0.187,0.054,10
Indramayu,pasekan,-6.2744,108.3045,0.379,0.172,0.059,10
Indramayu,sindang,-6.332,108.2974,2.603,0.335,0.065,10
Indramayu,widasari,-6.4666,108.2733,8.629,0.239,0.072,2
Jember,ambulu,-8.3813,113.6069,40.067,0.58,1.488,8
Jember,jelbuk,-8.0538,113.724,688.221,0.599,6.022,10
Jember,kalisat,-8.123,113.8069,242.51,0.763,1.261,8
Jember,kaliwates,-8.1847,113.6761,85.842,0.545,0.68,0
Jember,pakusari,-8.1574,113.7695,159.671,0.746,0.783,8
Jember,patrang,-8.1354,113.6998,181.003,0.676,1.885,10
Jember,rambipuji,-8.2315,113.597,48.56,0.613,0.339,10
Jember,sumbersari,-8.178,113.728,110.63,0.602,0.57,8
Jember,tempurejo,-8.4118,113.7639,283.529,0.711,5.311,10
Jepara,welahan,-6.7651,110.7074,6.837,0.444,0.109,10
Jombang,kesamben,-7.4693,112.3286,27.032,0.492,0.069,10
Jombang,mojoagung,-7.5897,112.3611,102.88,0.67,1.352,10
Jombang,peterongan,-7.5147,112.276,31.725,0.495,0.099,10
Kampar,kampar,0.2792,101.1267,73.204,0.505,0.621,8
Kampar,tambang,0.3727,101.308,28.722,0.443,0.215,8
Karangasem,sidemen,-8.4832,115.4394,332.098,0.62,3.966,8
Kendal,brangsong,-6.9568,110.2214,16.64,0.584,0.589,10
Kendal,gemuh,-6.9976,110.1171,43.384,0.691,0.839,8
Kendal,limbangan,-7.1642,110.2871,615.943,0.557,5.979,10
Kendal,ngampel,-6.9885,110.1846,32.408,0.705,0.632,10
Kendal,patebon,-6.8953,110.1833,6.191,0.52,0.101,2
Kendal,rowosari,-6.9249,110.065,6.456,0.618,0.108,10
Kepulauan Anambas,jemaja,3.0082,105.7039,84.43,0.391,3.443,10
Kepulauan Anambas,palmatak,3.3364,106.2657,71.138,0.301,2.668,10
Kepulauan Anambas,siantan,3.2058,106.2376,185.43,0.306,5.258,10
Kepulauan Anambas,siantantimur,3.137,106.3433,72.247,0.421,2.405,10
Kepulauan Sangihe,kendahe,3.7066,125.4262,409.506,0.707,10.245,10
Kepulauan Sangihe,tahuna,3.625,125.4836,125.629,0.655,4.949,8
Ketapang,benuakayong,-1.7733,110.2128,16.956,0.539,0.167,8
Klaten,gantiwarno,-7.7773,110.5595,135.803,0.593,0.992,2
Klaten,klatenselatan,-7.7199,110.5879,159.69,0.517,0.551,8
Kolaka Utara,lambai,-3.5818,121.0507,959.249,0.51,10.702,10
Kolaka Utara,ranteangin,-3.6132,121.0704,559.664,0.677,9.419,10
Kolaka Utara,wawo,-3.6496,121.1441,1002.903,0.659,9.261,10
Kota Bima,raba,-8.4575,118.8035,273.131,0.706,3.557,10
Kota Bima,rasanaetimur,-8.4886,118.8222,296.625,0.706,3.954,8
Kota Malang,klojen,-7.9745,112.626,462.274,0.313,0.712,10
Kota Malang,sukun,-7.9931,112.611,457.936,0.439,0.935,10
Kota Pasuruan,purworejo,-7.6583,112.8984,12.46,0.418,0.157,10
Kota Semarang,ngaliyan,-7.0001,110.3272,94.078,0.485,1.886,10
Kota Semarang,tembalang,-7.0485,110.461,86.563,0.455,1.856,8
Kota Semarang,tugu,-6.9619,110.3299,3.984,0.321,0.328,6
Kota Solok,lubuksikarah,-0.795,100.6108,757.448,0.457,5.064,10
Kota Solok,tanjungharapan,-0.7626,100.6609,468.032,0.503,2.38,8
Kudus,kaliwungu,-6.79,110.7943,15.485,0.455,0.301,10
Kudus,undaan,-6.9069,110.8267,8.61,0.525,0.114,2
Kupang,kupangtengah,-10.1434,123.7249,66.218,0.623,1.257,10
Lamongan,babat,-7.109,112.2144,14.149,0.483,0.266,2
Lamongan,deket,-7.0994,112.4549,5.69,0.21,0.02,2
Lamongan,glagah,-7.0738,112.5044,5.358,0.218,0.045,10
Lamongan,kalitengah,-7.0198,112.394,5.45,0.312,0.031,10
Lamongan,karangbinangun,-7.0324,112.4607,5.483,0.31,0.032,2
Lamongan,kedungpring,-7.1858,112.2037,37.711,0.61,0.464,10
Lamongan,kembangbahu,-7.2037,112.3611,32.325,0.694,0.347,10
Lamongan,lamongan,-7.1256,112.393,6.816,0.344,0.049,10
Lamongan,laren,-6.9743,112.271,16.831,0.426,0.305,10
Lamongan,modo,-7.2189,112.138,47.933,0.672,0.619,10
Lamongan,pucuk,-7.0928,112.2928,9.143,0.486,0.131,10
Lamongan,sekaran,-7.0521,112.2668,6.867,0.373,0.038,10
Lamongan,sugio,-7.1811,112.2745,36.245,0.706,0.399,10
Lamongan,sukodadi,-7.1147,112.3369,8.43,0.456,0.072,10
Lamongan,tikung,-7.1887,112.4122,21.738,0.73,0.249,10
Lamongan,turi,-7.0712,112.3863,5.85,0.235,0.026,10
Landak,airbesar,0.8263,110.0506,355.62,0.655,4.055,10
Landak,kualabehe,0.6325,109.9521,98.334,0.659,1.052,10
Landak,mandor,0.3224,109.4022,40.544,0.555,0.788,8
Landak,meranti,0.7385,109.7419,106.642,0.623,0.871,10
Landak,sengahtemila,0.3461,109.6893,72.285,0.628,1.542,8
Lingga,lingga,-0.2067,104.6142,116.303,0.486,3.472,10
Lingga,singkep,-0.523,104.4817,38.71,0.586,1.001,10
Lombok Barat,lembar,-8.7457,116.0947,140.177,0.448,3.07,10
Lombok Tengah,jonggat,-8.6711,116.2211,114.003,0.624,0.953,10
Lombok Tengah,prayabarat,-8.8183,116.2099,104.002,0.541,1.638,10
Lombok Tengah,prayatimur,-8.7873,116.3807,103.296,0.455,0.655,2
Lombok Tengah,pujut,-8.8512,116.3103,86.638,0.527,1.2,10
Lombok Timur,sambelia,-8.3466,116.6209,475.242,0.52,7.547,10
Luwu Utara,malangke,-2.7514,120.4383,10.863,0.591,0.084,10
Majalengka,cikijing,-7.0055,108.366,740.514,0.554,4.13,10
Majalengka,kertajati,-6.6427,108.1311,42.045,0.643,0.19,10
Malinau,malinaubarat,3.3653,116.6491,149.907,0.663,1.855,8
Malinau,malinaukota,3.5611,116.6816,23.659,0.544,0.549,8
Minahasa,pineleng,1.4071,124.7872,435.426,0.604,6.647,8
Minahasa,tombariri,1.3684,124.674,244.742,0.733,4.381,8
Minahasa,tombulu,1.4022,124.8867,398.42,0.554,5.319,10
Minahasa Utara,kalawat,1.451,124.9291,124.542,0.689,1.53,8
Nagekeo,aesesa,-8.5682,121.2624,261.786,0.611,4.065,8
Ngada,soa,-8.7035,121.0669,406.657,0.773,2.213,8
Nganjuk,loceret,-7.6978,111.8851,249.837,0.631,2.46,8
Nganjuk,pace,-7.6849,111.9232,88.669,0.645,0.925,10
Nunukan,sembakung,3.7898,117.1722,29.676,0.527,0.306,10
Ogan Komering Ulu Selatan,sindangdanau,-4.4498,103.5445,1247.902,0.803,7.634,10
Pamekasan,pamekasan,-7.1577,113.4737,26.149,0.581,0.402,10
Pamekasan,pegantenan,-7.0396,113.477,184.369,0.667,2.097,10
Pandeglang,carita,-6.2794,105.8618,199.555,0.612,4.468,10
Pandeglang,labuan,-6.3706,105.8363,17.762,0.583,0.504,10
Pandeglang,patia,-6.4796,105.8776,14.19,0.717,0.225,10
Pasuruan,tosari,-7.8996,112.9038,1776.863,0.346,7.56,8
Pekalongan,kedungwuni,-6.9651,109.6506,19.137,0.345,0.244,8
Pekalongan,siwalan,-6.8894,109.5874,6.081,0.3,0.063,10
Pekalongan,tirto,-6.9009,109.637,7.867,0.236,0.076,10
Penajam Paser Utara,sepaku,-0.9455,116.7166,112.356,0.66,1.472,10
Pesisir Selatan,lengayang,-1.5744,100.8304,662.353,0.74,6.473,10
Pidie,delima,5.3369,95.8997,18.106,0.597,0.262,2
Pidie,glumpangbaro,5.28,96.0305,13.313,0.631,0.189,10
Pidie,indrajaya,5.3122,95.9357,22.279,0.645,0.209,10
Pidie,mila,5.2849,95.8858,62.595,0.67,1.047,8
Pidie,padangtiji,5.3536,95.8174,162.129,0.613,2.874,8
Pidie,pidie,5.3746,95.9363,8.333,0.415,0.172,10
Polewali Mandar,tapango,-3.3122,119.2533,257.02,0.61,5.188,8
Poso,pamonatimur,-1.8691,120.794,773.229,0.708,3.644,10
Purworejo,bagelen,-7.8113,110.0401,126.676,0.778,2.872,8
Purworejo,purwodadi,-7.8347,109.9991,16.415,0.665,0.256,10
Rembang,sarang,-6.7712,111.6331,37.1,0.551,0.616,10
Rote Ndao,rotetimur,-10.5742,123.3426,38.198,0.587,1.228,10
Sanggau,bonti,0.4614,110.5899,95.838,0.643,1.555,10
Sanggau,parindu,0.2178,110.4281,49.992,0.649,0.401,8
Serang,cinangka,-6.18,105.8865,119.68,0.632,2.324,10
Serang,padarincang,-6.2076,105.9684,186.162,0.521,2.897,8
Serang,pontang,-6.0313,106.2642,3.261,0.361,0.042,10
Serang,tanara,-6.0196,106.3648,3.107,0.157,0.05,10
Seluma,selumabarat,-4.0505,102.4994,34.74,0.842,0.551,10
Serang,bojonegara,-5.9608,106.0738,102.798,0.398,2.293,10
Serang,cikande,-6.1913,106.3541,17.595,0.33,0.161,10
Serang,kopo,-6.2851,106.3766,25.577,0.379,0.195,8
Serang,kramatwatu,-6.0399,106.113,15.027,0.312,0.574,2
Sidenreng Rappang,baranti,-3.8355,119.7751,21.592,0.65,0.168,10
Sidenreng Rappang,maritengngae,-3.925,119.8021,23.323,0.643,0.271,10
