NAME_2,NAME_3,lat,long,elevation,ndvi,slope,landcover_class
Grobogan,ngaringan,-7.0464,111.167,88.661,0.455,0.709,8
Indragiri Hilir,batangtuaka,-0.2679,103.121,8.711,0.51,0.117,8
Indragiri Hilir,keritang,-0.6971,102.8419,13.114,0.528,0.162,8
Jembrana,jembrana,-8.3189,114.6508,296.31,0.521,4.314,8
Jembrana,negara,-8.33,114.5995,144.111,0.516,2.775,8
Kampar,kamparkiri,-0.0083,101.1168,96.188,0.662,1.446,8
Kapuas Hulu,batanglupar,1.028,112.2701,111.556,0.533,1.661,8
Kapuas Hulu,bunuthilir,0.7417,112.5548,43.198,0.615,0.357,8
Kapuas Hulu,selimbau,0.592,112.1643,44.835,0.558,0.503,8
Kebumen,karanggayam,-7.5473,109.6175,184.684,0.222,3.408,8
Ketapang,tumbangtiti,-1.8209,110.6715,121.57,0.558,2.453,8
Kota Cirebon,kejaksan,-6.7043,108.5561,5.061,0.273,0.092,0
Kota Kediri,mojoroto,-7.808,111.9873,106.211,0.525,1.809,8
Lamandau,delang,-1.6439,111.0293,220.427,0.567,4.105,8
Lampung Barat,sumberjaya,-5.0204,104.4941,938.409,0.444,4.706,8
Lampung Selatan,sidomulyo,-5.5983,105.4895,60.424,0.424,0.855,8
Lebak,cigemblong,-6.7406,106.171,462.251,0.707,2.597,8
Majene,tubo,-3.1309,118.8218,196.833,0.654,6.156,8
Malang,gedangan,-8.3433,112.622,258.332,0.432,2.417,8
Malang,pagak,-8.2457,112.518,419.417,0.247,2.043,8
Melawi,nangapinoh,-0.358,111.7697,65.677,0.596,0.81,8
Melawi,pinohutara,-0.268,111.8537,45.186,0.616,0.233,8
Melawi,sayan,-0.7543,111.714,234.21,0.678,3.567,8
Merangin,muarasiau,-2.2837,102.004,428.313,0.467,2.481,8
Ogan Komering Ulu Selatan,buaypemaca,-4.723,104.2273,489.372,0.502,2.942,8
Ogan Komering Ulu Timur,bungamayang,-4.3788,104.2408,123.837,0.638,0.597,8
Pacitan,pacitan,-8.1858,111.1061,101.768,0.437,4.126,8
Polewali Mandar,anreapi,-3.3479,119.3734,570.586,0.493,8.077,8
Polewali Mandar,luyo,-3.3655,119.1072,78.956,0.702,1.199,8
Ponorogo,badegan,-7.8988,111.3196,264.259,0.602,4.135,8
Ponorogo,sooko,-7.918,111.6559,496.331,0.651,5.059,8
Purbalingga,bobotsari,-7.2816,109.3673,265.81,0.31,4.024,8
Purbalingga,karanganyar,-7.3001,109.4062,169.082,0.356,1.806,8
Sampang,jrengik,-7.1281,113.1431,38.31,0.472,1.32,2
Sekadau,belitanghilir,0.2239,111.0639,41.253,0.403,0.318,8
Sekadau,nangataman,-0.3209,110.8151,315.828,0.662,4.157,8
Seluma,ulutalo,-4.0384,102.7553,548.735,0.126,5.723,8
Sintang,sungaitebelian,-0.1389,111.4792,43.254,0.69,0.24,8
Sukabumi,sagaranten,-7.2013,106.8742,433.607,0.42,2.452,8
Tasikmalaya,sukaratu,-7.2754,108.124,651.927,0.304,4.429,8
Trenggalek,gandusari,-8.134,111.7102,184.884,0.455,4.204,8
Trenggalek,kampak,-8.2012,111.651,452.853,0.426,6.326,8
Trenggalek,karangan,-8.0792,111.6717,148.91,0.534,1.857,8
Trenggalek,pogalan,-8.0862,111.7535,165.943,0.499,3.619,8
Trenggalek,pule,-8.1171,111.5384,731.984,0.472,5.307,8
Trenggalek,suruh,-8.116,111.6195,425.328,0.441,6.401,8
Tulungagung,bandung,-8.1662,111.7621,167.357,0.469,3.063,8
Tulungagung,besuki,-8.231,111.7786,168.243,0.48,3.461,8
Tulungagung,kalidawir,-8.1987,111.9487,176.265,0.45,2.124,8
Tulungagung,karangrejo,-7.9942,111.8918,125.712,0.405,1.321,8
Wonosobo,kepil,-7.512,110.0148,638.504,0.294,3.899,8
Wonosobo,kertek,-7.3561,109.9773,1220.275,0.219,7.368,8
Wonosobo,wadaslintang,-7.5483,109.8002,366.919,0.395,4.743,8
Wonosobo,watumalang,-7.3135,109.8499,1004.25,0.323,4.676,8
Aceh Singkil,singkohor,2.5287,97.9362,66.828,0.736,0.675,8
Aceh Tengah,bebesen,4.6377,96.8119,1469.415,0.575,5.412,8
Aceh Tenggara,ketambe,3.6739,97.7405,1226.849,0.516,10.825,8
Aceh Timur,peunaron,4.6246,97.6498,75.356,0.771,1.402,8
Aceh Utara,bandabaro,5.187,96.9689,38.396,0.501,0.742,8
Aceh Utara,simpangkeuramat,5.0423,97.0788,159.505,0.621,1.539,8
Banyuwangi,kalipuro,-8.1165,114.3336,537.788,0.605,5.755,8
Batu Bara,limapuluh,3.2189,99.4586,16.416,0.591,0.196,8
Batu Bara,seisuka,3.3189,99.328,15.717,0.526,0.203,8
Blora,bogorejo,-6.9289,111.5228,190.575,0.656,1.929,8
Bojonegoro,sekar,-7.4004,111.7156,256.587,0.614,2.63,8
Deli Serdang,hamparanperak,3.7666,98.6009,6.46,0.596,0.075,8
Jember,silo,-8.2645,113.8748,517.871,0.663,4.258,8
Kepulauan Meranti,rangsangbarat,1.0882,102.7572,9.815,0.674,0.173,8
Kota Bima,asakota,-8.4122,118.7438,170.987,0.632,5.151,8
Kota Binjai,binjaitimur,3.5951,98.5167,36.238,0.622,0.207,8
Kota Medan,medanhelvetia,3.6055,98.6324,22.861,0.291,0.128,0
Langkat,besitang,3.9544,98.0699,199.214,0.66,2.638,8
Langkat,kuala,3.4625,98.3831,199.59,0.684,1.353,8
Lombok Timur,sakratimur,-8.7141,116.5237,87.278,0.519,1.262,2
Nagan Raya,beutong,4.3202,96.5684,1040.113,0.616,8.581,8
Nias Barat,lahomi,0.977,97.5095,86.625,0.59,1.893,8
Nias Barat,mandrehe,1.0518,97.5072,121.09,0.623,2.515,8
Nias Utara,tugalaoyo,1.1231,97.4262,43.114,0.705,0.957,8
Ogan Komering Ulu Selatan,sungaiare,-4.4749,103.466,786.57,0.769,5.143,8
Pati,tambakromo,-6.9023,111.0492,128.968,0.551,1.766,8
Rembang,pamotan,-6.7703,111.4598,52.323,0.619,0.812,2
Serdang Bedagai,dolokmasihul,3.3266,99.0206,58.463,0.675,0.308,8
Sukoharjo,weru,-7.7852,110.7584,130.69,0.509,1.178,8
Sumbawa,unteriwes,-8.5461,117.3939,157.983,0.714,2.513,8
Tabalong,banualawas,-2.296,115.23,16.927,0.644,0.129,8
Tabalong,pugaan,-2.3154,115.3375,15.726,0.606,0.118,8
Tapanuli Selatan,batangangkola,1.2284,99.24,400.885,0.55,5.977,8
Tapanuli Tengah,barusutara,2.0606,98.4329,97.712,0.66,1.862,8
Tapanuli Tengah,kolang,1.8648,98.7127,234.602,0.643,3.28,8
Tuban,jatirogo,-6.8706,111.6762,88.015,0.663,0.625,8
Wonogiri,kismantoro,-7.9035,111.2437,504.861,0.712,5.603,8
Wonogiri,selogiri,-7.7927,110.8833,178.22,0.643,2.854,8
Wonogiri,tirtomoyo,-7.9539,111.0843,469.547,0.669,6.57,8
Wonogiri,wonogiri,-7.8022,110.9396,204.659,0.666,2.085,8
Aceh Besar,blangbintang,5.5192,95.446,117.572,0.562,1.542,8
Aceh Timur,rantauselamat,4.6157,97.833,36.211,0.44,0.678,8
Aceh Utara,kutamakmur,5.0889,97.0479,136.868,0.502,1.471,8
Aceh Utara,nibong,5.0446,97.2256,17.694,0.428,0.17,8
Aceh Utara,syamtalirabayu,5.0815,97.1812,19.038,0.447,0.344,8
Bandung,cimaung,-7.1134,107.5726,1187.531,0.454,7.333,8
Poso,lorebarat,-1.8499,120.1945,1296.001,0.742,8.033,8
Semarang,bringin,-7.229,110.5511,221.792,0.682,2.068,8
Situbondo,panarukan,-7.6965,113.9744,22.667,0.614,0.508,2
Sumedang,ujungjaya,-6.7093,108.0929,64.804,0.736,0.821,8
Temanggung,kandangan,-7.23,110.204,675.923,0.688,3.356,8
Wonogiri,baturetno,-7.9643,110.9379,166.718,0.687,1.102,8
Wonogiri,giriwoyo,-8.0385,110.9466,272.082,0.763,3.193,8
Cianjur,cianjur,-6.8189,107.1307,490.817,0.537,2.128,0
Gunung Mas,damangbatu,-0.717,113.284,329.117,0.796,3.651,8
Kuningan,selajambe,-7.1043,108.4681,509.32,0.751,6.46,8
Lebong,uramjaya,-3.0713,102.2525,1144.669,0.709,10.304,8
Mandailing Natal,pakantan,0.5267,99.8995,1168.077,0.575,7.517,8
Murung Raya,murung,-0.7296,114.5472,76.648,0.643,0.7,8
Paser,batusopang,-1.7435,115.9133,262.765,0.682,3.652,8
Purwakarta,babakancikao,-6.4908,107.4241,73.267,0.673,0.618,8
Rejang Lebong,curuptengah,-3.4828,102.5478,726.505,0.635,2.7,8
Rembang,sulang,-6.7884,111.3651,53.782,0.739,0.555,8
Rokan Hulu,kuntodarussalam,0.9194,100.6873,52.191,0.791,0.352,8
Semarang,banyubiru,-7.3233,110.4116,813.919,0.759,8.014,8
Sigi,doloselatan,-1.2656,119.841,1007.89,0.737,8.372,8
Bone,lamuru,-4.5879,119.9579,202.347,0.676,2.493,8
Cianjur,takokak,-7.1061,106.9864,839.697,0.504,2.718,8
Donggala,banawatengah,-0.759,119.7182,228.519,0.658,4.65,8
Ende,maurole,-8.5319,121.7939,298.739,0.787,8.074,8
Grobogan,wirosari,-7.0371,111.0849,121.47,0.746,1.233,8
Jember,mumbulsari,-8.2571,113.7412,157.512,0.72,2.82,8
Karanganyar,jaten,-7.564,110.8949,107.722,0.45,0.283,2
Kendal,kaliwunguselatan,-7.0056,110.2402,76.454,0.731,1.265,8
Klaten,wonosari,-7.6266,110.7434,113.581,0.612,0.256,2
Lampung Tengah,waypengubuan,-4.8324,105.167,36.074,0.502,0.165,8
Mamuju,balabalakang,-2.0558,117.266,0.0,0.7403333333333334,0.0,6
Mamuju,tapalangbarat,-2.7771,118.7986,191.81,0.759,4.592,8
Maros,bantimurung,-4.9755,119.6761,194.155,0.656,3.682,8
Maros,camba,-4.9167,119.8453,594.434,0.648,6.566,8
Maros,simbang,-5.0494,119.6793,118.928,0.698,2.42,8
Maros,turikale,-5.0143,119.576,5.517,0.431,0.134,2
Pinrang,lembang,-3.4201,119.5703,814.559,0.708,9.357,8
Polewali Mandar,polewali,-3.4129,119.3265,17.476,0.559,0.689,2
Sambas,jawaiselatan,1.2423,109.0288,4.218,0.625,0.075,8
Sambas,sajad,1.3689,109.4159,16.827,0.737,0.233,8
Sambas,sebawi,1.2661,109.236,20.623,0.671,0.468,8
Serang,bandung,-6.2212,106.3089,18.834,0.432,0.17,2
Simeulue,telukdalam,2.6369,96.1448,58.48,0.65,1.93,8
Simeulue,teupahbarat,2.4857,96.2329,140.595,0.555,3.057,8
Tuban,palang,-6.9357,112.1506,24.884,0.682,0.707,8
Aceh Besar,indrapuri,5.4194,95.4542,217.401,0.715,3.495,8
Aceh Tengah,ketol,4.8221,96.6111,940.306,0.767,7.362,8
Banggai Kepulauan,bulagiutara,-1.2212,123.0738,220.898,0.715,3.709,8
Banjar,sungaipinang,-3.2468,115.3186,183.499,0.562,2.301,8
Bima,soromandi,-8.3439,118.5892,319.648,0.608,5.379,8
Bireuen,kotajuang,5.1971,96.7147,30.052,0.532,0.737,8
Bireuen,pandrah,5.0816,96.4452,528.071,0.73,6.352,8
Bireuen,peulimbang,5.0441,96.5059,678.47,0.682,6.664,8
Bireuen,peusanganselatan,5.0624,96.7642,188.428,0.752,2.439,8
Bireuen,simpangmamplam,5.107,96.4125,560.069,0.685,5.263,8
Gorontalo Utara,sumalata,0.9447,122.4406,551.906,0.698,9.511,8
Halmahera Utara,tobelotengah,1.6767,127.9511,414.761,0.601,4.838,8
Kapuas Hulu,embalohhulu,1.3413,112.5872,373.308,0.642,4.022,8
Kota Semarang,banyumanik,-7.0698,110.4206,209.529,0.412,2.071,8
Kupang,amabioefeto,-10.1474,123.9192,157.556,0.816,1.805,8
Lebak,banjarsari,-6.5985,105.9853,67.619,0.594,0.834,8
Lebak,bojongmanik,-6.5839,106.1694,228.701,0.584,2.302,8
Lebak,kalanganyar,-6.3853,106.2332,40.914,0.531,0.438,8
Lebak,leuwidamar,-6.5741,106.2216,247.903,0.559,2.609,8
Lebak,muncang,-6.5528,106.287,266.326,0.588,3.05,8
Lebong,lebongtengah,-3.2082,102.2336,997.976,0.61,9.221,8
Lombok Utara,tanjung,-8.417,116.1731,393.178,0.701,4.816,8
Minahasa Utara,kauditan,1.3908,125.0201,437.773,0.769,6.873,8
Minahasa Utara,kema,1.3446,125.0506,167.906,0.779,4.21,8
Minahasa Utara,likupangselatan,1.6247,125.0226,144.058,0.763,2.627,8
Minahasa Utara,likupangtimur,1.6653,125.1131,94.998,0.675,2.503,8
Minahasa Utara,talawaan,1.5689,124.9391,159.959,0.749,2.982,8
Pandeglang,picung,-6.5002,105.949,31.804,0.554,0.508,8
Pidie,batee,5.4278,95.8865,25.152,0.619,0.926,8
Pidie,glumpangtiga,5.2126,96.0267,117.377,0.737,2.596,8
Pidie Jaya,panteraja,5.2573,96.146,24.029,0.589,0.934,8
Poso,loretimur,-1.458,120.4025,1270.235,0.672,4.642,8
Sambas,galing,1.594,109.3666,19.72,0.533,0.36,8
Sampang,sampang,-7.1787,113.2521,17.491,0.66,0.495,2
Sidenreng Rappang,pancalautang,-4.0657,119.8275,144.27,0.403,1.831,8
Sumbawa,orongtelu,-8.7769,117.175,429.192,0.766,5.569,8
Tegal,balapulang,-7.0836,109.109,244.771,0.729,2.748,8
Wonosobo,wonosobo,-7.3598,109.9182,823.158,0.594,3.129,8
Barito Kuala,rantaubadauh,-3.1106,114.7135,6.61,0.381,0.039,8
Barito Selatan,karaukuala,-1.9171,114.8004,22.647,0.59,0.142,8
Barru,barru,-4.4208,119.6904,179.896,0.456,5.04,8
Hulu Sungai Utara,paminggir,-2.4434,114.9931,6.527,0.327,0.04,4
Kota Probolinggo,kademangan,-7.7685,113.1819,20.002,0.5,0.419,8
Kota Probolinggo,kedopok,-7.7902,113.2022,33.753,0.604,0.351,8
Kudus,jekulo,-6.8005,110.9345,53.339,0.441,1.273,8
Merangin,tabirbarat,-1.9261,101.872,613.514,0.547,6.188,8
Probolinggo,sumberasih,-7.7675,113.1574,24.873,0.622,0.423,8
Probolinggo,tongas,-7.7615,113.0936,61.76,0.639,1.031,8
Sambas,sajinganbesar,1.6364,109.5786,108.762,0.621,2.528,8
Sleman,prambanan,-7.7974,110.5047,175.917,0.595,2.487,8
Sumba Barat Daya,loura,-9.4176,119.2902,99.547,0.529,1.508,3
Sumba Barat Daya,wewewabarat,-9.4889,119.1942,347.857,0.505,2.526,8
Tapin,bungur,-2.9949,115.2129,57.682,0.533,0.812,8
Tapin,tapinselatan,-3.0342,115.0897,17.16,0.437,0.228,8
Tapin,tapinutara,-2.9259,115.156,12.184,0.482,0.156,8
Bandung,kutawaringin,-6.9997,107.5098,818.258,0.673,3.786,8
Bengkayang,jagoibabang,1.3834,109.7804,32.814,0.757,0.424,8
Bengkayang,seluas,1.2099,109.7505,78.668,0.774,0.903,8
Bima,lambitu,-8.5719,118.7877,508.009,0.802,8.082,8
Bima,wawo,-8.5599,118.8596,583.713,0.784,6.31,8
Bintan,toapaya,1.0203,104.5475,22.434,0.514,0.435,8
Cianjur,sukaresmi,-6.7097,107.1025,726.334,0.681,4.466,8
Cirebon,weru,-6.7173,108.4962,25.745,0.408,0.358,0
Dharmasraya,timpeh,-0.891,101.6051,180.58,0.537,2.534,8
Gorontalo,tabongo,0.5713,122.9225,105.62,0.652,2.693,8
Halmahera Timur,wasiletengah,1.3245,128.3251,389.939,0.736,4.402,8
Indragiri Hulu,batangperanap,-0.7308,101.8675,85.986,0.545,0.588,8
Kota Cirebon,pekalipan,-6.7233,108.5635,6.173,0.247,0.074,0
Kuantan Singingi,kuantanmudik,-0.7798,101.6419,126.403,0.521,1.131,8
Lahat,gumayulu,-3.9282,103.4034,632.105,0.471,4.385,8
Lahat,kikimselatan,-3.7593,103.2024,379.373,0.472,3.562,8
Lahat,merapitimur,-3.6313,103.6626,70.935,0.573,0.382,8
Lampung Selatan,merbaumataram,-5.4645,105.4189,123.251,0.688,1.475,8
Lombok Timur,sakra,-8.68,116.4748,210.914,0.595,0.892,8
Majalengka,majalengka,-6.8566,108.2259,230.204,0.592,2.955,8
Mamasa,mamasa,-2.8792,119.4071,1738.365,0.659,8.618,8
Melawi,belimbinghulu,-0.4787,111.5345,211.439,0.613,3.484,8
Melawi,ellahilir,-0.5392,112.0531,241.668,0.668,3.599,8
Musi Rawas,muarakelingi,-3.0478,103.245,43.63,0.537,0.169,8
Parigi Moutong,palasa,0.5592,120.3513,917.832,0.72,9.83,8
Pasaman,raoselatan,0.5227,100.0616,422.087,0.622,5.51,8
Paser,longikis,-1.5555,116.1747,111.851,0.672,1.655,8
Penajam Paser Utara,babulu,-1.4752,116.4458,27.277,0.722,0.458,8
Pinrang,batulappa,-3.6025,119.6848,338.67,0.761,5.732,8
Pohuwato,popayato,0.6509,121.4395,336.5,0.758,3.672,8
Pohuwato,popayatotimur,0.6801,121.4852,373.091,0.772,3.753,8
Poso,pamonaselatan,-2.1253,120.6866,963.75,0.677,5.952,8
Sambas,pemangkat,1.1603,108.977,5.813,0.525,0.466,8
Sambas,subah,1.1954,109.4417,50.017,0.747,0.903,8
Serang,pamarayan,-6.2778,106.3018,24.16,0.573,0.228,8
Sigi,lindu,-1.3587,120.1381,1314.34,0.659,5.754,8
Solok,pantaicermin,-1.2386,100.8822,1483.78,0.459,9.471,8
Tebo,tebotengah,-1.4253,102.516,96.356,0.589,0.918,8
Aceh Tengah,jagongjeget,4.3811,96.7309,1641.188,0.729,6.794,8
Bandung,arjasari,-7.0672,107.6411,943.668,0.688,4.711,8
Barito Utara,montallat,-1.244,114.8277,58.439,0.74,0.454,8
Buol,tiloan,0.8973,121.1308,613.857,0.816,6.221,8
Cilacap,cilacaptengah,-7.691,108.9906,7.602,0.523,0.223,5
Lampung Selatan,natar,-5.263,105.218,82.481,0.671,0.343,8
Lebak,sobang,-6.6483,106.3221,642.53,0.765,6.354,8
Mesuji,tanjungraya,-3.9254,105.3698,22.056,0.753,0.271,8
Muna,duruka,-4.8634,122.7162,60.101,0.769,1.762,8
Ogan Komering Ulu Selatan,buayrawan,-4.6418,104.0474,281.703,0.846,1.356,8
Poso,posokota,-1.3974,120.7345,53.733,0.657,2.08,8
Aceh Barat,aronganlambalek,4.336,95.9498,10.723,0.782,0.196,8
Aceh Barat,sungaimas,4.622,96.2158,602.564,0.847,5.115,8
Aceh Tenggara,tanohalas,3.2368,97.6703,1111.944,0.812,8.503,8
Bulukumba,bontotiro,-5.4687,120.3893,129.285,0.618,2.31,8
Ciamis,baregbeg,-7.2896,108.3714,214.05,0.711,1.504,8
Kuningan,cipicung,-6.9416,108.5516,304.409,0.762,2.279,8
Kutai Timur,kaubun,1.033,117.7442,93.051,0.747,1.203,8
Lebong,lebongselatan,-3.2838,102.3289,1064.022,0.813,6.381,8
Ogan Ilir,muarakuang,-3.6677,104.5773,24.612,0.752,0.207,8
Sinjai,sinjaitengah,-5.1825,120.1138,356.979,0.775,5.11,8
Solok,payungsekaki,-0.8804,100.831,798.083,0.841,5.353,8
Sumba Barat,lamboya,-9.7073,119.3547,220.622,0.771,3.621,8
Sumba Barat,loli,-9.5994,119.4251,459.324,0.799,2.072,8
Sumedang,cibugel,-6.9666,108.0266,813.243,0.837,5.426,8
Sumedang,wado,-6.9844,108.1172,703.077,0.792,5.61,8
Deli Serdang,pagarmerbau,3.5438,98.8999,19.35,0.605,0.128,8
Deli Serdang,sunggal,3.6144,98.5796,24.713,0.596,0.169,8
Halmahera Selatan,obi,-1.4637,127.6174,415.23,0.615,5.715,8
Kota Sorong,sorongmanoi,-0.8931,131.288,8.007,0.462,0.541,0
Kota Sorong,sorongutara,-0.8485,131.3369,108.539,0.769,1.805,8
Agam,tanjungraya,-0.3128,100.1861,628.255,0.598,7.438,8
Bangka,sungailiat,-1.8754,106.121,25.011,0.589,0.718,8
Bone Bolango,bulangoulu,0.6871,123.1954,655.479,0.823,8.335,8
Buru,namlea,-3.2156,126.9829,135.09,0.75,2.439,8
Kolaka,pomalaa,-4.2415,121.649,267.882,0.733,2.937,8
Kota Tasikmalaya,bungursari,-7.3083,108.1784,416.211,0.617,0.988,8
Kota Tasikmalaya,mangkubumi,-7.3461,108.1848,383.194,0.611,0.821,8
Lumajang,pronojiwo,-8.1871,112.9563,974.228,0.768,7.083,8
Morowali,bungkutengah,-2.6364,121.8743,606.947,0.453,6.607,8
Ogan Komering Ulu Selatan,buanapemaca,-4.5556,104.2203,180.658,0.795,1.167,8
Ogan Komering Ulu Selatan,muaradua,-4.537,104.0507,225.452,0.816,1.858,8
Pesisir Selatan,ivjurai,-1.2652,100.6625,947.56,0.808,7.255,8
Sidenreng Rappang,pituriase,-3.677,120.1237,648.994,0.648,6.266,8
Sidenreng Rappang,pituriawa,-3.7948,119.9563,103.312,0.738,1.835,8
Tasikmalaya,bojonggambir,-7.5703,107.9633,585.371,0.826,3.85,8
Tasikmalaya,cibalong,-7.5666,108.1896,276.119,0.682,3.702,8
Tasikmalaya,gunungtanjung,-7.4271,108.3028,544.078,0.746,4.159,8
Tasikmalaya,jatiwaras,-7.4981,108.2254,325.469,0.723,3.42,8
Tasikmalaya,manonjaya,-7.3701,108.3202,289.677,0.743,1.498,8
Tasikmalaya,parungponteng,-7.4956,108.14,319.667,0.768,4.011,8
Tasikmalaya,salopa,-7.5039,108.2884,470.788,0.698,3.98,8
Tasikmalaya,sodonghilir,-7.493,108.0539,565.152,0.806,4.333,8
Tasikmalaya,taraju,-7.4442,107.9925,776.816,0.808,4.277,8
Banggai,kintom,-1.0912,122.5852,669.556,0.555,5.968,8
Labuhanbatu,rantauselatan,2.0614,99.8461,86.306,0.705,1.41,8
Langkat,batangserangan,3.6938,98.0309,696.085,0.727,6.934,8
Morowali,bungkubarat,-2.385,121.7697,278.516,0.796,4.31,8
Morowali,witaponda,-2.3536,121.5844,480.978,0.756,4.48,8
Asahan,simpangempat,2.9011,99.746,7.942,0.768,0.129,8
Halmahera Tengah,weda,0.3418,127.8458,110.627,0.716,2.639,8
Mandailing Natal,batangnatal,0.665,99.4325,761.96,0.695,7.121,8
Nias,mau,1.0509,97.6372,287.358,0.602,2.949,8
Nias,ulugawo,0.9822,97.7216,318.77,0.667,4.498,8
Nias Selatan,telukdalam,0.6094,97.8325,140.677,0.46,2.737,8
Nias Selatan,toma,0.6691,97.8777,127.514,0.528,3.663,8
Pasaman Barat,kotobalingka,0.3134,99.5111,147.185,0.582,1.25,8
Pasaman Barat,sungaiaur,0.248,99.6273,142.863,0.519,1.34,8
Pasaman Barat,sungaiberemas,0.2616,99.3461,39.765,0.519,1.259,8
Simeulue,simeuluetengah,2.6184,96.0252,73.888,0.449,1.704,8
Deli Serdang,namorambe,3.4421,98.6383,119.675,0.773,0.782,8
Kota Binjai,binjaiutara,3.6429,98.4983,26.836,0.433,0.145,8
Nagan Raya,kuala,4.0964,96.2978,13.727,0.787,0.162,8
Nias Selatan,maniamolo,0.6478,97.7324,62.618,0.428,2.027,8
Pasaman,lubuksikaping,0.1534,100.1275,856.235,0.292,7.855,8
Pasaman,padanggelugur,0.4281,100.0512,316.395,0.655,3.361,8
Aceh Barat,pantonreu,4.438,96.2036,53.842,0.705,0.497,8
Aceh Tengah,luttawar,4.5794,96.8847,1567.916,0.41,7.43,8
Deli Serdang,lubukpakam,3.5699,98.885,15.991,0.402,0.095,8
Kuantan Singingi,gunungtoar,-0.6014,101.5136,102.795,0.641,0.81,8
Lampung Barat,sukau,-4.9419,103.9856,911.764,0.692,7.054,8
Pasaman Barat,gunungtuleh,0.3174,99.7524,511.899,0.703,6.131,8
Samosir,harian,2.5063,98.5915,1665.713,0.549,3.928,8
Samosir,nainggolan,2.4741,98.896,1130.808,0.682,3.038,8
Samosir,palipi,2.528,98.819,1274.034,0.681,3.592,8
Tapanuli Selatan,angkolaselatan,1.3182,99.1496,332.183,0.722,5.695,8
Aceh Tengah,pegasing,4.4928,96.7293,1465.825,0.598,4.856,8
Aceh Timur,iditimur,4.9107,97.794,24.062,0.607,0.452,8
Bandung Barat,gununghalu,-7.0426,107.3012,1188.289,0.789,4.67,8
Bandung Barat,rongga,-6.97,107.2564,885.44,0.745,3.823,8
Barito Timur,patangkeptutui,-1.9921,115.3484,89.578,0.703,0.858,8
Bengkalis,bengkalis,1.4506,102.2471,14.792,0.597,0.243,8
Bengkalis,pinggir,1.1615,101.4429,26.132,0.603,0.331,8
Bireuen,kuala,5.2306,96.7178,7.188,0.349,0.228,2
Dharmasraya,ixkoto,-1.0312,101.2831,294.472,0.517,2.651,8
Dharmasraya,sitiung,-1.0029,101.6274,123.066,0.501,1.058,8
Indragiri Hilir,pelangiran,0.2039,103.3508,7.696,0.576,0.084,8
Indragiri Hulu,kelayang,-0.4482,102.0813,55.151,0.57,0.436,8
Indragiri Hulu,lirik,-0.2595,102.272,36.954,0.516,0.309,8
Indragiri Hulu,rakitkulim,-0.591,102.1674,60.344,0.587,0.384,8
Indragiri Hulu,rengat,-0.2022,102.5424,28.29,0.498,0.134,8
Indragiri Hulu,rengatbarat,-0.3384,102.4233,34.526,0.511,0.306,8
Indragiri Hulu,sungailala,-0.4326,102.2567,27.511,0.551,0.248,8
Kampar,gunungsahilan,0.0281,101.3098,51.805,0.527,0.601,8
Kampar,kamparutara,0.4086,101.0841,45.408,0.555,0.293,8
Kampar,rumbiojaya,0.4216,101.148,43.558,0.512,0.271,8
Kampar,tapunghilir,0.7924,101.129,27.004,0.656,0.207,8
Kuantan Singingi,benai,-0.4196,101.5879,80.031,0.536,0.322,8
Kuantan Singingi,cerenti,-0.4992,101.8637,63.992,0.58,0.502,8
Kuantan Singingi,hulukuantan,-0.5819,101.3516,172.075,0.578,1.714,8
Kuantan Singingi,inuman,-0.4883,101.801,57.356,0.481,0.422,8
Kuantan Singingi,kuantanhilir,-0.472,101.7699,69.289,0.478,0.433,8
Kuantan Singingi,kuantantengah,-0.5639,101.6049,106.628,0.542,0.624,8
Kuantan Singingi,singingi,-0.4368,101.2763,233.818,0.566,2.567,8
Labuhanbatu,bilahhilir,2.3427,100.075,6.969,0.684,0.079,8
Musi Banyuasin,sungaikeruh,-3.0988,103.6936,58.203,0.646,0.251,8
Pasaman,duakoto,0.3741,99.9026,899.819,0.698,5.744,8
Pasaman,rao,0.558,99.9787,566.773,0.642,5.717,8
Pelalawan,langgam,0.0823,101.6931,54.551,0.557,0.336,8
Pelalawan,pelalawan,0.4586,102.1464,26.746,0.578,0.193,8
Pidie,geumpang,4.8457,96.2705,1352.602,0.752,7.791,8
Pidie,mane,4.8856,96.0987,921.772,0.831,7.137,8
Purbalingga,kemangkon,-7.4554,109.3706,36.187,0.541,0.225,2
Rokan Hilir,bangko,2.0797,100.8353,15.219,0.589,0.197,8
Rokan Hilir,bangkopusako,1.7316,100.8052,18.879,0.585,0.236,8
Rokan Hulu,bonaidarussalam,1.1626,100.8362,32.021,0.573,0.249,8
Rokan Hulu,kepenuhan,1.1327,100.623,33.601,0.604,0.203,8
Rokan Hulu,ujungbatu,0.6925,100.5262,74.881,0.68,0.351,8
Solok Selatan,sangirjujuan,-1.4247,101.3147,417.885,0.545,3.12,8
Sukabumi,cireunghas,-6.9368,107.0241,701.406,0.763,4.11,8
Tebo,viikoto,-1.0511,101.9754,106.307,0.569,0.493,8
Wonosobo,mojotengah,-7.3169,109.9104,1055.347,0.739,5.654,8
Banjar,paramasan,-3.0145,115.4255,337.744,0.762,4.03,8
Bengkayang,sutisemarang,0.9189,109.7461,255.686,0.787,4.131,8
Bungo,pelepat,-1.7549,102.0328,315.201,0.622,2.631,8
Dharmasraya,asamjujuhan,-1.5008,101.5924,382.366,0.598,2.212,8
